elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
5500,2026-03-08 22:20:38.961,104008768,5476075457,913091029,8642339,5476065678,915376896,70396048,5476059966,915860280,3049,5476054416,917581636,6191,5476060975,916226796,4806,5476054167,917201250,15141840,5476047365,918057673,21524242,5476041459,917459912,714295,5476037073,916250680,310823,5476032140,914206688,19929788,5476026631,911519193,12137596,5476020334,910919698,3075169263,5476014254,911325118,14076839,5476007914,910636204,9705552,5476001534,910778435,154800,5475995285,454881220,121312,5475987909,455549635,35411916,5475981439,682886281,22504315,5475974986,910433536,8538342,5475968797,909948563,134093,5475962336,908661838,121965313,5475955935,908214535,93775579,5475949461,909436391,193281869,5475942593,909798180
6000,2026-03-08 22:20:39.461,191695395,5975009160,997085915,8735986,5974999714,999381136,124311558,5974994001,999855966,3113,5974988416,1001593271,6179,5974983552,999718400,4769,5974977905,999683843,73171223,5974972126,999554478,24343535,5974966869,997946973,56755222,5974974226,996732970,351220,5974967993,995644187,26010519,5974961384,993942425,19883132,5974953810,994119830,4409427019,5974947411,994805298,21810185,5974940955,993829135,13938444,5974934577,993971020,17197,5974928294,496820471,996,5974920906,497468221,43395197,5974914359,745779236,27003456,5974907865,994307175,11877204,5974901619,993823770,149259,5974895112,992550311,159984029,5974888680,992121635,176368407,5974882180,993370685,376541704,5974875294,993785985
6500,2026-03-08 22:20:39.961,174174371,6474285331,1080571174,6038262,6474276608,1081878731,170168765,6474271822,1081275385,2764,6474267241,1081992731,7108,6474261174,1080170598,5006,6474254326,1081128480,42469245,6474247508,1082074069,20296297,6474241255,1081439221,726515,6474235096,1080662184,391522,6474228889,1079555489,20998728,6474222283,1077741765,12448107,6474214710,1077715464,3531814795,6474208324,1078434426,17692737,6474201878,1077500205,11804517,6474195822,1077694678,18337,6474189546,538779453,3840,6474182150,539471177,39752568,6474175617,808720169,25541430,6474169161,1078246952,12145895,6474162947,1077656239,45226,6474156442,1076343884,77496000,6474150030,1075982498,104504137,6474143538,1077238973,298801258,6474136649,1077760848
7000,2026-03-08 22:20:40.461,14271779,6973446712,1161079741,8577674,6973436973,1163401684,24724957,6973431239,1163766297,3841,6973425913,1165266859,7255,6973419615,1163960453,5866,6973412735,1164877361,121504962,6973405904,1165759901,18536931,6973399636,1165309913,104007002,6973393474,1164492252,327813,6973387262,1163432179,21972255,6973380651,1161682142,13466007,6973373181,1161683274,3523505186,6973366798,1162406945,16489603,6973360343,1161468793,10424811,6973354304,1161688188,154313,6973348083,580776636,79002,6973340682,581502309,37448345,6973334138,871663183,24777048,6973327655,1162193665,11329911,6973321417,1161329874,31726,6973316709,1159401206,22867526,6973311483,1158120336,706374,6973306220,1158366077,14793798,6973300318,1158170475
7500,2026-03-08 22:20:40.961,125454262,7473017944,1244998706,8418576,7473008204,1247349495,79308602,7473002505,1247722911,3338,7472996959,1249225246,7820,7472990641,1247983302,5104,7472983781,1248851474,73046219,7472976973,1249728928,18204654,7472970740,1249227767,60397422,7472964645,1248450367,281843,7472958653,1247375888,21096844,7472952071,1245497077,12088620,7472944513,1245478984,3536263479,7472938159,1246168269,17373864,7472932022,1245286880,11419441,7472925651,1245539102,17485,7472919388,622676250,959,7472913769,623053742,37153228,7472908553,933219409,23423075,7472903144,1243702983,10133141,7472898225,1241832628,81482,7472892010,1239845500,99694912,7472885592,1239544540,100471895,7472879400,1240832629,245415725,7472872544,1241654959
8000,2026-03-08 22:20:41.461,68614271,7972687004,1328999978,8793903,7972678228,1331320364,31934978,7972672573,1331725824,3360,7972667065,1333219197,12102,7972660779,1332015270,5138,7972653945,1332761980,72590084,7972647163,1333641654,20782946,7972640946,1333165320,56365974,7972634834,1332353128,340952,7972628672,1331311856,21626346,7972622112,1329400380,14135812,7972614622,1329343433,3608430779,7972609839,1329533831,17034166,7972604693,1327742103,10545587,7972599574,1327029335,157414,7972593592,662666069,80965,7972586287,663484340,33375645,7972580086,994655623,22464413,7972573655,1326142806,9446962,7972567466,1325195792,103822,7972561013,1323783866,98941216,7972554945,1323495292,68847497,7972548494,1324749319,136270098,7972541660,1325659542
8500,2026-03-08 22:20:41.961,84763972,8472163487,1413043769,8447491,8472153787,1415267795,20629280,8472148056,1415655758,3090,8472142487,1417200803,22019,8472136163,1415927312,5419,8472129606,1416409239,14177550,8472122775,1417353191,20546323,8472116505,1416778539,771440,8472112154,1415396604,313506,8472107087,1413662730,20633701,8472101708,1410756287,8686116,8472095108,1409763627,3018689904,8472089050,1410054251,14712476,8472082589,1409223580,9284977,8472076185,1409508635,232601,8472070074,704677183,164137,8472062683,705483420,33097297,8472056142,1057641363,22502126,8472049666,1410130148,9369185,8472043430,1409204220,175162,8472036928,1407760168,128350980,8472030502,1407530148,104058840,8472024012,1408756566,197489434,8472017128,1409635852
9000,2026-03-08 22:20:42.461,69907630,8971769741,1497019085,7266047,8971761186,1499253405,82872718,8971755861,1499633439,3376,8971750646,1501165261,5427,8971746776,1499262030,4860,8971741595,1498754863,90188638,8971736030,1498707408,19867998,8971731295,1497133165,46896323,8971725838,1495916107,323646,8971720193,1495148040,21504551,8971713837,1493220145,12450537,8971706600,1493226719,3229310094,8971700644,1494008870,15049942,8971694416,1493181152,9553482,8971688452,1493516683,144430,8971682810,746717982,73962,8971675618,747449967,37837295,8971669763,1120592794,25298846,8971663512,1493993026,12079288,8971670032,1493016950,17412,8971664249,1491611385,28545639,8971658200,1491385877,27176071,8971651924,1492694952,95051489,8971645554,1493619567
9500,2026-03-08 22:20:42.961,76128304,9471437812,1580459998,7902508,9471429483,1581695174,79687103,9471424926,1581074459,3203,9471420454,1581616489,5521,9471414542,1579741135,4842,9471408064,1580289849,75915515,9471401446,1581214122,21060538,9471395355,1580624840,38117183,9471389384,1579921874,268993,9471383365,1579120497,21866102,9471376872,1577230274,13558426,9471369503,1577233825,3626884849,9471363656,1578002206,17433275,9471357296,1577170905,10856107,9471351047,1577522721,182241,9471344932,788716422,103299,9471337730,789438086,33813601,9471331453,1183594829,23288085,9471325114,1577703933,10335992,9471319030,1576768634,124428,9471312680,1575349341,85053184,9471306745,1575082583,74688874,9471300479,1576679417,139286502,9471293749,1577579225
10000,2026-03-08 22:20:43.461,112491690,9970636759,1660770425,7032102,9970627261,1662997574,84229000,9970621725,1663360814,2880,9970616392,1664939640,6442,9970610369,1663691906,5002,9970603695,1664246805,71531620,9970597070,1665178557,18341236,9970590994,1664565974,55661647,9970585085,1663921746,351744,9970579032,1663122640,19729676,9970572667,1660983116,12684171,9970565230,1660925594,3564183193,9970559065,1661733349,18067477,9970553106,1660891741,12162291,9970546961,1661491800,20361,9970540794,830499584,1007,9970533945,831241769,36069163,9970527673,1246378328,23476348,9970521332,1661510278,10533861,9970515339,1660772324,67085,9970510875,1658785156,73161921,9970506193,1657541808,74209825,9970500935,1658126420,185956185,9970495161,1658047686
10500,2026-03-08 22:20:43.961,27774962,10470288124,1744491828,7822804,10470278854,1746956799,41319537,10470273279,1747309003,3250,10470267926,1748889623,5337,10470262019,1747659065,5246,10470255386,1748218995,111827179,10470248657,1749173171,18885688,10470242743,1748577161,82853995,10470236872,1747908545,396900,10470230857,1747118715,21343700,10470224635,1744985756,11893419,10470217208,1744899300,3155399586,10470211047,1745722275,14784952,10470205001,1744898387,10256274,10470198872,1745494451,159365,10470192774,872485779,75250,10470187294,872669133,36488282,10470182407,1307802826,24154152,10470177171,1742942768,11345638,10470172082,1741234218,17005,10470166122,1739319483,14332093,10470160190,1738830065,695314,10470153903,1740392508,15164017,10470147177,1741290320
11000,2026-03-08 22:20:44.461,78433505,10969714486,1828509541,8585329,10969705354,1830965863,41827614,10969700203,1831265742,3219,10969695043,1832868747,4330,10969688832,1831613983,5125,10969682232,1832182412,74227257,10969675829,1833162177,24631281,10969669762,1832556561,42106568,10969664083,1831886485,396346,10969658122,1830856102,24904475,10969651782,1828695096,17840638,10969644655,1828606321,4116893100,10969644519,1828897603,19896180,10969639883,1827326571,12253783,10969634945,1826966098,70519,10969629385,912483278,113680,10969622418,913232346,31555091,10969616250,1369336828,20416363,10969609982,1825272794,7852323,10969604387,1824571441,148172,10969598281,1823058976,117365369,10969592207,1822585120,98230043,10969586274,1824362782,185187069,10969579619,1825243785
11500,2026-03-08 22:20:44.961,149309238,11469165531,1912504973,5099015,11469156133,1914949755,173862388,11469150983,1915258710,2728,11469145721,1916835339,6963,11469139944,1915616283,4680,11469133417,1916197060,77955625,11469126793,1916902886,17172570,11469120781,1916289388,15224742,11469116429,1915065243,337726,11469111804,1913018698,17206722,11469106526,1910147279,9139142,11469100325,1909068961,2888323309,11469094881,1909481102,14666054,11469088719,1908877509,10708369,11469082576,1909497749,29391,11469076550,954486586,1837,11469069403,954994374,34775326,11469063155,1432072966,23845939,11469057046,1908985772,11509389,11469051196,1908295217,23370,11469045147,1907011894,42044451,11469039273,1906576633,62659637,11469032989,1908373007,223946790,11469026497,1909264963
12000,2026-03-08 22:20:45.461,114765560,11967232188,1996038555,6510524,11967238812,1998060921,85837798,11967233143,1998138768,2992,11967229393,1999462467,6591,11967224270,1997125201,5296,11967218594,1997329150,35285370,11967212953,1997332458,15310156,11967207064,1996197253,713048,11967200916,1995635539,395581,11967194895,1994555089,17713774,11967188321,1992429860,12215643,11967180774,1992431204,3271346726,11967174479,1994151832,14402677,11967168064,1993559777,9768463,11967161691,1994396781,262138,11967155430,996537305,147640,11967148054,996991821,32328315,11967141616,1495089647,23782660,11967135165,1992896349,11124042,11967146351,1992172631,98342,11967139894,1990830154,95206108,11967133514,1990173295,80184028,11967127065,1992048360,193482590,11967120225,1992660892
12500,2026-03-08 22:20:45.961,13121391,12465489240,2076021025,6309480,12465479989,2078052064,3835968,12465475049,2078011353,3116,12465470098,2079883180,7156,12465464024,2078145210,5605,12465457773,2079228921,59792751,12465451469,2080356615,14531343,12465445679,2079722715,46807102,12465439803,2079607997,494035,12465434400,2078347544,13229547,12465428006,2076210220,5404543,12465420802,2076146636,2620581752,12465414590,2083399732,11605488,12465408276,2082957710,8555764,12465402017,2083772612,160319,12465395843,1038629055,79158,12465388553,1039014657,26207343,12465388283,1557702663,19659032,12465385652,2075481081,7727347,12465381206,2073651201,108307,12465376203,2070972487,34296255,12465370512,2069746744,11480793,12465364317,2071674257,13523217,12465357764,2072283755
13000,2026-03-08 22:20:46.461,22390718,12962797335,2159679781,7657616,12962787682,2161623347,22384223,12962782068,2161591837,3516,12962776559,2163639422,7368,12962770426,2161942701,5357,12962763682,2163018827,61089811,12962756921,2163988617,17654580,12962750763,2163425457,49937899,12962744658,2162966186,472814,12962738469,2161515190,19255331,12962731935,2159442902,11874961,12962724425,2159443023,3209730288,12962718300,2167015398,16243909,12962713383,2166223192,10985661,12962708382,2166048436,134399,12962702539,1078496758,74691,12962695684,1078963040,34408084,12962689593,1617774932,24438359,12962683423,2156546028,11642419,12962677544,2155379982,70188,12962671449,2153602329,62013584,12962665728,2153262141,34212074,12962659673,2155180306,58917616,12962654622,2155845760
13500,2026-03-08 22:20:46.961,87645997,13457282409,2243809742,6500420,13457272709,2245672617,47149077,13457267000,2245721303,3370,13457261457,2247828045,8633,13457255144,2246005366,5850,13457248280,2247113098,11441426,13457243107,2247502821,15887444,13457238050,2246924012,808572,13457232914,2244585479,637594,13457227972,2242158764,15718246,13457221652,2239659845,8086804,13457214146,2238654342,2615952131,13457207896,2246332768,11921029,13457201614,2246030929,8294105,13457195669,2246706586,248410,13457189811,1119869860,140896,13457183001,1120246111,30079869,13457177130,1679737665,21636278,13457170709,2239295772,8292429,13457164507,2238385595,120163,13457158050,2236566417,97303753,13457151655,2236439776,91701833,13457145194,2238386403,178636135,13457138333,2238960314
14000,2026-03-08 22:20:47.461,18690783,13957243087,2327810700,8440933,13957233359,2329667506,664356,13957229402,2329184981,3126,13957225276,2330310827,4053,13957219946,2327481145,3639,13957214023,2327564098,50033089,13957207475,2328010214,17261160,13957201213,2328400291,59108082,13957195090,2327093138,503200,13957188863,2325648087,15876378,13957195070,2323621547,4699856,13957187745,2322621250,2830704533,13957181424,2330298609,14574208,13957175010,2330027614,10098883,13957168879,2330730322,226830,13957162626,1161894552,115861,13957155247,1162240562,32757610,13957148801,1742744048,24540753,13957142336,2323283843,10569470,13957136176,2322372555,90765,13957129711,2320565526,60033196,13957123311,2320445232,34215229,13957116849,2322398495,52424336,13957110024,2322969307
14500,2026-03-08 22:20:47.961,12167117,14457130794,2409277161,6824123,14457124253,2410050457,647689,14457120130,2409713717,2775,14457116092,2411892488,4967,14457110596,2409999459,4862,14457104308,2411112139,14678494,14457097810,2412021133,18197451,14457092055,2412382033,689686,14457086243,2411048886,445225,14457080248,2409605207,20038652,14457074210,2407580705,10794071,14457066944,2406551271,2897682005,14457060955,2414312177,13594072,14457055058,2414020725,8985307,14457049025,2414638874,275895,14457043025,1203847193,142285,14457036268,1204234215,37501115,14457029995,1805740361,25554641,14457024080,2407311892,11324462,14457018240,2406373585,73018,14457012040,2404589421,36464190,14457006012,2404518116,1044349,14457000620,2405884349,13812080,14456995197,2405444963
15001,2026-03-08 22:20:48.461,62855823,14956864450,2491706956,6913986,14956855238,2493505445,84424354,14956849794,2493584664,3475,14956844868,2495795929,7190,14956838834,2493872553,4591,14956832232,2494978592,134224595,14956825900,2495901566,16876836,14956819763,2496193005,100952230,14956813883,2494912399,446735,14956808060,2493504598,16790085,14956802126,2491462689,7720153,14956794932,2490423484,2866707067,14956788857,2498144485,13853907,14956782960,2497827559,9775025,14956776895,2498440824,19101,14956770973,1245797685,2316,14956763980,1246144708,31377337,14956757764,1868632212,22032160,14956751579,2491164153,9828249,14956747581,2489252137,14430,14956742976,2486531959,32650734,14956738210,2485397119,35388359,14956733019,2486329173,106090034,14956726785,2486850452
15500,2026-03-08 22:20:48.961,125568591,15456079197,2575668115,7765240,15456069840,2577490999,47827777,15456064457,2577539207,3019,15456059224,2579700487,4592,15456053126,2577833553,4974,15456046729,2578892556,12848464,15456040085,2579862408,18549784,15456034016,2580159480,636623,15456028196,2578921779,422827,15456022250,2577527896,20551009,15456015805,2575479055,13941507,15456008593,2574380038,3521130406,15456002466,2582063146,16920912,15455996123,2581783047,11170635,15455991658,2581849268,33333,15455987303,1286255974,82679,15455980451,1286139440,31558556,15455974167,1928646580,21812244,15455967996,2571149301,8400621,15455961975,2570136432,214354,15455955726,2568442955,164140992,15455949812,2568267374,146295565,15455943499,2570202163,281560099,15455936774,2570874486
16000,2026-03-08 22:20:49.461,65030080,15955486294,2659659235,8116900,15955476851,2661493487,31317167,15955471639,2661536981,3096,15955466342,2663687800,4327,15955460249,2661832047,4529,15955453835,2662881459,62815621,15955447178,2663830212,19524922,15955441072,2664184356,51841289,15955435387,2662648147,403064,15955429437,2661278295,19801558,15955424972,2658679361,10724626,15955418917,2656527782,3317506371,15955413853,2663498047,15715305,15955408811,2662181517,10060121,15955402972,2662329832,140713,15955397236,1327559141,69581,15955389977,1327897324,30717063,15955383694,1991393146,23034940,15955377440,2654897856,9832720,15955371445,2654111152,133126,15955365191,2652427655,104382682,15955359233,2652253366,80435661,15955352937,2654209607,154824740,15955346209,2654864623
16500,2026-03-08 22:20:49.961,54739690,16454229934,2743551869,5889206,16454220647,2745397795,57407598,16454215423,2745395945,2916,16454210170,2747576671,6693,16454204281,2745713434,5091,16454197734,2746836365,41007903,16454193018,2747229186,15075677,16454188338,2746566857,6789864,16454183482,2743977695,479633,16454179281,2741612687,15934211,16454173201,2738793516,6341288,16454166204,2737673799,2536877216,16454160116,2745687096,12121249,16454153852,2745368184,8758890,16454147667,2746251980,133873,16454141574,1369442705,65371,16454134380,1369520360,28662504,16454128134,2054004750,20935411,16454121990,2738462271,9022856,16454116110,2737732602,15784,16454109974,2736310599,10978497,16454103856,2736053469,14210357,16454097566,2738089743,67858407,16454091099,2738750007
17000,2026-03-08 22:20:50.461,13529223,16953833975,2827534275,7764834,16953824223,2829305334,22350886,16953820209,2828831080,3217,16953816070,2830019817,7052,16953810753,2827131791,4809,16953804887,2827304532,60861037,16953798359,2827687410,17887572,16953792088,2828025138,65208070,16953786313,2826451423,434017,16953780087,2825035056,19325286,16953773494,2822705789,10778734,16953765920,2821584221,2767425706,16953759814,2829607554,11939322,16953753367,2829289105,8973299,16953746970,2830159068,235528,16953740945,1411415375,95424,16953733568,1411559239,34882039,16953727035,2116984541,24523143,16953720565,2822425024,10921255,16953714333,2821633649,22074,16953707857,2820163196,12714566,16953701433,2820013388,649109,16953694951,2822011838,13209194,16953688097,2822683982
17500,2026-03-08 22:20:50.961,76070864,17453800358,2909017568,6464237,17453791724,2909778243,51862298,17453786289,2909328057,2967,17453780771,2911533210,3917,17453774447,2909652159,4089,17453767773,2910836261,44747562,17453760958,2911725161,15177420,17453754703,2912040956,36611057,17453748621,2910436056,291230,17453742412,2909049677,15042291,17453735808,2906649718,4407562,17453728235,2905558021,2502111945,17453721857,2913605447,12329168,17453715422,2913228560,8814181,17453709059,2914154858,17628,17453702791,1453436169,2077,17453695409,1453528084,32959985,17453689042,2179988448,22652274,17453682582,2906394373,8994350,17453676348,2905636552,56474,17453669938,2904189819,68283702,17453663517,2903999492,57069044,17453657863,2905555746,128166759,17453652012,2905161178
