elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
6000,2026-03-09 14:42:29.770,256773035,5981977839,994877306,2947,5981966596,992551494,258626558,5981959163,993148214,1443,5981952431,994257294,10800,5981945156,996906134,1523,5981936565,997382541,264790554,5981928756,996819502,231654516,5981921602,998084084,263105502,5981896918,996444141,370803,5981888822,995198524,230381170,5981880555,995165163,402203,5981872312,994466273,2765696987,5981863665,994503664,36525038,5981855894,999626765,21174,5981838861,999197771,25383,5981831118,504305195,877,5981822452,504715717,141467414,5981798106,754068714,109036,5981770190,1000646931,29729,5981762432,994161672,1011,5981736478,993049535,253020285,5981711682,995089100,256082658,5981703613,996996431,516122436,5981695449,994409906
6500,2026-03-09 14:42:30.270,262164378,6481705565,1078874481,1023,6481694295,1076537741,264214041,6481686856,1077163069,1292,6481680084,1078254626,11033,6481672793,1080874976,869,6481664196,1081371192,262785688,6481656404,1080760866,228694515,6481649065,1082039711,261621218,6481624392,1080410974,345378,6481617461,1078841632,226230880,6481610550,1077875376,45118,6481603306,1076130979,2612872679,6481608489,1075184544,32772728,6481599831,1079973049,19417,6481581485,1080512431,31823,6481573485,546041404,711,6481564813,546463963,145404468,6481540585,816827588,70253,6481512655,1084406429,13291,6481504908,1078162990,1119,6481478954,1077081751,262846367,6481454142,1079100021,260791490,6481446089,1080979412,522501213,6481437919,1078421262
7000,2026-03-09 14:42:30.770,268354147,6981067498,1162649934,986,6981056241,1160542003,266374077,6981048797,1161167326,1093,6981041959,1162250015,10436,6981034676,1164573523,845,6981027403,1164752813,260532616,6981020886,1163118787,225608566,6981014516,1163394469,257489484,6980990803,1161084053,336932,6980983045,1159095673,227722492,6980974808,1159161592,40219,6980966602,1158418271,2771184417,6980957970,1158404811,35419134,6980949019,1163939873,17619,6980930902,1164470391,26947,6980922919,588051934,782,6980914259,588465556,150329842,6980889902,879831783,82753,6980861962,1168437753,13281,6980854223,1162127328,841,6980828262,1161051286,264750430,6980803450,1162845478,267268207,6980795391,1164699731,538167838,6980787219,1162212605
7500,2026-03-09 14:42:31.270,256552520,7480730097,1246674733,2314,7480720000,1244227072,254848686,7480713669,1243839685,1858,7480707607,1243913026,9221,7480701269,1245200406,1147,7480692910,1245056169,254942520,7480685116,1244395940,226240900,7480677777,1245665776,261161993,7480653091,1244392731,365330,7480645004,1242812203,231793304,7480649617,1242921695,153784,7480641436,1242160768,2748764813,7480632811,1242142395,35037030,7480623813,1247911807,7424,7480605482,1248438530,33350,7480597480,630067032,818,7480588824,630479377,146805400,7480564456,942840680,35590,7480536521,1252469571,2545,7480528775,1246166694,1454,7480502805,1245013483,260217490,7480477994,1246819502,256207632,7480469937,1248648248,512656378,7480461764,1246163821
8000,2026-03-09 14:42:31.770,267023794,7980354179,1327304596,795,7980343455,1324547107,267146465,7980336143,1325152693,1023,7980329178,1325956206,8723,7980322064,1328238777,750,7980313479,1328742229,275248342,7980305691,1328111316,238664386,7980298352,1329662026,268840113,7980273825,1328420654,371147,7980265737,1326841681,231524602,7980257489,1326914582,72127,7980262458,1326151993,2816169924,7980253837,1326058977,36066680,7980244835,1331835615,1461,7980226495,1332369107,26443,7980218486,672068441,533,7980209815,672504151,154025730,7980185464,1005849309,27628,7980157542,1336475208,1811,7980149785,1330179200,654,7980123828,1329000699,275233982,7980099831,1330511756,273393874,7980092797,1331348534,540152234,7980085698,1327838321
8500,2026-03-09 14:42:32.270,104879250,8479233715,1410432054,5002,8479222858,1408494631,102808815,8479215941,1409094252,1226,8479209228,1409912922,9584,8479202033,1411948906,852,8479193592,1412469724,103723997,8479185827,1411868015,98307264,8479178530,1413353741,102622210,8479153864,1412446886,367769,8479146047,1410865918,96688218,8479137802,1410856227,659638,8479129644,1410119476,6231996732,8479121073,1409947482,79189079,8479112372,1415734530,12756442,8479094182,1416368410,22452,8479086312,714131607,6194,8479077868,714488548,159962399,8479070187,1068527148,29163162,8479043766,1419142925,13573189,8479037164,1411556016,5367,8479012253,1409140449,100877463,8478987828,1410080206,102820042,8478979857,1411921995,207900402,8478971829,1409704970
9000,2026-03-09 14:42:32.770,80750608,8978811363,1494206280,10804,8978800249,1492504428,77649633,8978792974,1493102505,2650,8978786070,1493944416,9621,8978778859,1495853532,798,8978770368,1496367214,80093109,8978762650,1495763200,81351266,8978755341,1497250527,84262320,8978730909,1496472931,361972,8978722896,1494896091,82524291,8978714657,1494863450,595611,8978706843,1494091881,6535667203,8978698384,1493912013,84026898,8978691411,1499368267,13249211,8978674541,1499019661,16560,8978666993,754141573,6009,8978658355,754501545,164153039,8978634050,1128843746,27988554,8978606179,1500467353,13348835,8978598645,1493795133,5414,8978572717,1492354377,87413333,8978548001,1493750522,85666746,8978540443,1495593523,166800076,8978532396,1493446196
9500,2026-03-09 14:42:33.270,88091949,9478405288,1578221446,3276,9478394213,1576525139,87713889,9478387247,1577119444,1549,9478380407,1577917973,10325,9478373280,1579770108,995,9478364872,1580268296,91277915,9478357104,1579686629,88583965,9478349875,1581175312,88099269,9478325340,1580433491,390999,9478319466,1578543973,85103726,9478312925,1577524497,98682,9478305765,1575772959,6274970362,9478298346,1574540553,86331511,9478289699,1579620719,12429259,9478271635,1580286688,17654,9478263857,796168820,6080,9478255280,796516490,177883248,9478230959,1191856876,27798554,9478203069,1584247785,12698767,9478195365,1577565850,6711,9478169396,1576082677,91484667,9478145198,1577482399,89568672,9478137195,1579534915,176539230,9478129067,1577395994
10000,2026-03-09 14:42:33.770,80976609,9977834842,1662002669,2752,9977823852,1660243060,78778889,9977816473,1660910007,1615,9977809577,1661550242,10106,9977802572,1663598387,773,9977796362,1663826098,80077789,9977789940,1662209492,79205125,9977783593,1662794842,79547881,9977759954,1661157653,341774,9977752156,1658859883,78491814,9977743894,1658820119,1074928,9977735754,1658056552,6420556817,9977727148,1657730424,78703380,9977718224,1663552672,14004464,9977699926,1664229281,21701,9977692206,838159902,6199,9977683611,838505677,154776807,9977659284,1254798146,32633677,9977631487,1668171949,15669426,9977623776,1661503947,6184,9977597830,1659981890,78336473,9977573022,1661447554,79626789,9977565003,1663483786,162476530,9977557131,1661400677
10500,2026-03-09 14:42:34.270,90665043,10477026032,1745768678,1502,10477016891,1743719387,89957048,10477011657,1743398866,1160,10477006316,1743005258,9173,10477000211,1744048244,853,10476992162,1743899494,90445227,10476984396,1743504250,87895125,10476977142,1745086788,88011783,10476952823,1744471936,332315,10476944790,1742881217,84597224,10476936585,1742795146,72210,10476928655,1741800897,6253070658,10476933293,1741483350,87356650,10476924428,1747203994,12406382,10476906178,1747960392,20509,10476898217,880143458,6247,10476889624,880472865,168105490,10476865359,1317777970,29567739,10476837492,1752138575,13953531,10476829864,1745516882,5857,10476803959,1743961410,88604934,10476779233,1745409185,89691059,10476771322,1747214428,181320544,10476763271,1745152935
11001,2026-03-09 14:42:34.771,78903132,10976718691,1826776772,2190,10976709092,1824048609,77906133,10976702113,1824668387,2152,10976695402,1825247428,17613,10976688586,1827263244,1861,10976680250,1827809231,84192041,10976672746,1827433110,83102632,10976665749,1829039353,82710525,10976641212,1828399260,322608,10976633285,1826750036,80541130,10976625180,1826634036,95066,10976617103,1825585806,6528496288,10976608646,1825313844,78804392,10976599845,1831004012,14506548,10976581649,1831756935,32580,10976573839,922113685,6841,10976565334,922489302,167900322,10976541236,1380677957,29499163,10976513501,1836019412,13636233,10976506785,1829388309,6978,10976481059,1827793541,80942595,10976456737,1829323128,79577978,10976451424,1830218187,158014063,10976444697,1827176979
11500,2026-03-09 14:42:35.270,83901551,11475791837,1909748726,2526,11475780716,1907946229,85240806,11475773369,1908652117,1238,11475766524,1908999615,11145,11475759364,1910959257,648,11475750974,1911579326,84952927,11475743254,1911210858,83325707,11475736509,1913052038,84544938,11475712155,1912412371,319201,11475704371,1910736469,83645190,11475696120,1910649174,168962,11475688148,1909596940,6247157612,11475681948,1909287996,82733136,11475673683,1915019260,13288671,11475656050,1915716023,33090,11475648145,964085330,6995,11475639767,964549875,168222319,11475617244,1443406185,28016972,11475591056,1918763164,12781557,11475599394,1910894446,5869,11475574499,1908184622,82751723,11475550063,1909050088,82363331,11475542064,1910807778,165790251,11475534013,1909001437
12000,2026-03-09 14:42:35.770,86004564,11975061887,1993731407,2110,11975051087,1991954371,82944160,11975043781,1992579970,1177,11975037209,1992900559,10180,11975030013,1994878473,630,11975021488,1995460869,87064481,11975013781,1995133208,86382551,11975006439,1997026901,88109754,11974982163,1996183850,350660,11974974068,1994514946,86596416,11974965819,1994405780,102007,11974957614,1993094859,6331401758,11974949047,1992963463,85519631,11974942142,1998404092,12523705,11974925163,1998133552,17567,11974917464,1004087133,5709,11974908827,1004617736,173065138,11974884485,1503702548,25337888,11974856890,2000012161,12137969,11974849355,1993140720,5869,11974823462,1991334245,86952607,11974798688,1992985916,86405545,11974791043,1994795643,172205381,11974782988,1992957386
12500,2026-03-09 14:42:36.270,80023050,12474908643,2077680599,1983,12474897767,2075943839,79082778,12474890475,2076575113,1177,12474883625,2076824361,10333,12474876417,2078873440,617,12474867972,2079407886,82835542,12474860286,2079141166,80345892,12474853050,2081011534,79663354,12474828509,2080205315,349335,12474823512,2078152586,78696211,12474816756,2077079620,85397,12474809617,2074766711,6233168157,12474802411,2073561114,80200174,12474793818,2078701953,13250732,12474775556,2079393426,22109,12474767747,1046088899,6054,12474759251,1046623720,164669973,12474735079,1566661145,30640484,12474707229,2083951980,14431445,12474699638,2077080955,6437,12474673755,2075284545,82359616,12474649029,2077001020,80746446,12474641148,2078762484,159792485,12474633073,2076984414
13000,2026-03-09 14:42:36.770,78782885,12974787668,2161700955,1862,12974777446,2159883986,77961605,12974770407,2160539209,1200,12974763828,2160850122,10708,12974756890,2162733553,725,12974751328,2162936066,79553665,12974745615,2161701281,76791294,12974740438,2162559464,76351727,12974718016,2160931588,334610,12974711063,2158555339,74524166,12974703245,2158403154,96757,12974695400,2157061472,6290217010,12974687357,2156859059,77701610,12974678806,2162650962,14512876,12974660920,2163360138,27699,12974653244,1088122068,7412,12974644883,1088671899,154824702,12974620876,1629683725,31936146,12974593410,2167991159,15481672,12974586109,2161101229,6471,12974560445,2159248330,78573070,12974536042,2161061907,78614211,12974528251,2162785368,157210492,12974520392,2160926794
13500,2026-03-09 14:42:37.270,51746861,13474436922,2245714510,2702,13474427840,2243564061,50603192,13474421858,2242967588,1334,13474429207,2242287034,8151,13474423165,2243162907,798,13474414936,2243030871,51092406,13474407173,2243050847,50141644,13474399949,2244914057,50942262,13474375289,2244277590,375907,13474367328,2242564354,50166431,13474359131,2242409945,26642882,13474350944,2241058469,15922960531,13474342419,2240781322,50102614,13474333435,2246588835,43955051,13474315119,2247272161,16441,13474307263,1130117237,1453,13474298629,1130674750,75555549,13474274392,1692688431,64865743,13474246459,2251984102,43805916,13474238754,2245043863,1477,13474212920,2243196750,51749154,13474188144,2245009062,51207279,13474180144,2246737215,103141450,13474171994,2244912181
14000,2026-03-09 14:42:37.770,47294461,13974338985,2326396839,4107,13974328330,2323898561,46859992,13974320977,2324281249,1611,13974314051,2324583864,8115,13974306794,2326356546,762,13974298251,2326939268,49102605,13974290484,2326983216,48074652,13974283163,2328853008,48188602,13974258508,2328298746,329226,13974250525,2326578275,47314509,13974242340,2326413710,29208032,13974234109,2325069236,16708579377,13974225545,2324769315,48188865,13974216577,2330577200,47088190,13974198256,2331273406,14497,13974190506,1172125741,560,13974181846,1172682117,70108631,13974157595,1755701310,68025388,13974129694,2335988676,46774936,13974121952,2329046100,912,13974096027,2327185195,48785431,13974072273,2328669376,47849507,13974065350,2329403736,95028827,13974058270,2326581475
14500,2026-03-09 14:42:38.270,48759085,14473819858,2409438421,1322,14473808814,2407654479,48733707,14473801395,2408039947,1105,14473794488,2408350106,8442,14473787224,2410345994,732,14473778745,2410943642,47879843,14473771103,2410989910,46956293,14473763876,2412851924,47626957,14473739215,2412307736,324957,14473731215,2410570104,48015687,14473723103,2410399431,29571837,14473714874,2409064047,17006716587,14473706401,2408753273,48492501,14473697450,2414556813,47338338,14473679130,2415037706,13962,14473671531,1213908890,524,14473662908,1214695656,70161585,14473640558,1818414641,67331562,14473614115,2418706618,45913657,14473607481,2410767297,697,14473582721,2407882672,47301271,14473558193,2408918271,47360553,14473550162,2410648561,96124538,14473542011,2408825574
