elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
7500,2026-03-08 20:48:13.600,83013851,7479350554,1244859738,4823071,7479334924,1246363198,94233298,7479328892,1246913039,5319,7479323389,1248487073,8072,7479317359,1248991359,5020,7479310623,1248422566,73408604,7479304479,1248318625,20070861,7479298013,1247906235,36783124,7479291807,1247267867,407026,7479285385,1247561382,20781965,7479279382,1248519147,24325699,7479273405,1248639612,3792215063,7479268951,1248918471,15167119,7479263981,1247966026,10861543,7479258930,1246353620,154790,7479253097,622004480,80857,7479247024,621590464,33560044,7479240582,933192044,24714075,7479233949,1244567192,12619424,7479227689,1245223175,40495,7479221288,1245560547,47076200,7479215028,1244864097,45280720,7479208488,1244676591,127569550,7479201985,1243725318
8000,2026-03-08 20:48:14.100,90408458,7978460345,1328781082,4856770,7978444525,1330230599,33597515,7978438321,1330772992,2898,7978432633,1332158951,7824,7978426509,1332704138,4952,7978419913,1332176621,16682115,7978413631,1332091722,17747910,7978407046,1331888646,32082763,7978402454,1330763208,332047,7978397230,1329870898,15611230,7978392200,1329815454,12174078,7978387123,1328974839,2926529465,7978379978,1329131121,14198809,7978373493,1329179786,11959639,7978367175,1328534939,202660,7978361065,663982480,141896,7978354972,663587778,32845213,7978348473,996181357,23749808,7978341840,1328548075,9786492,7978335434,1329210543,202633,7978329010,1329554514,168272468,7978322661,1328867985,133662451,7978315993,1328687875,220903824,7978309412,1327673165
8500,2026-03-08 20:48:14.600,15735778,8478371869,1412710264,5227225,8478356099,1414191181,24050658,8478349935,1414745090,5603,8478344260,1416148173,7070,8478340075,1416229072,4488,8478334447,1414686454,115044420,8478329151,1413582364,14497163,8478323651,1412380820,101903087,8478317617,1411225289,300320,8478311096,1411345590,17373869,8478305038,1412312575,19799765,8478298984,1412468815,3488818435,8478291651,1413146773,14979487,8478285176,1413165717,11006970,8478279068,1412501156,161722,8478272949,705951670,75244,8478266855,705574719,30673971,8478260367,1059175729,22315857,8478253730,1412516642,10689363,8478247343,1413216881,68674,8478240920,1413560431,36347062,8478234592,1412856279,6399148,8478228159,1412700507,16284703,8478221568,1411648299
9000,2026-03-08 20:48:15.100,120325219,8978283608,1496199706,4787860,8978282625,1496739100,46139824,8978277470,1496300814,2723,8978272875,1496699701,7510,8978267088,1496708494,4674,8978260393,1496167171,33131620,8978267053,1496055711,18276563,8978260547,1495774017,48887723,8978254247,1495141227,323209,8978247791,1495282988,16449690,8978241718,1496228901,13903284,8978235669,1496475282,3149545063,8978228337,1497164811,15163313,8978221866,1497179184,12420463,8978215578,1496525984,19351,8978209512,747901023,6341,8978203717,747518372,33760935,8978197242,1122128130,23648645,8978190576,1496465326,9560804,8978184209,1497198406,115200,8978177790,1497606878,122162269,8978171463,1496849887,116426717,8978164834,1496700734,245988339,8978158214,1495654276
9500,2026-03-08 20:48:15.600,69410860,9478057810,1576586079,4795152,9478041973,1578102173,56431263,9478035811,1578679739,5428,9478030111,1580127357,7195,9478023987,1580725408,4414,9478017211,1580181760,68342888,9478010928,1580059514,16271138,9478004639,1579763928,75937139,9477998312,1579097751,296988,9477991836,1579217541,16055177,9477985742,1580164933,12625290,9477979667,1580416993,2964695774,9477972315,1581123241,14064800,9477965835,1581174216,11704780,9477959529,1580519331,88774,9477953420,789842858,1644,9477947301,789469231,34268569,9477940799,1185062810,24951078,9477934159,1580419936,12505841,9477927740,1581193190,25973,9477922783,1581128028,47145119,9477917680,1579396848,46805881,9477912297,1578217516,122925754,9477906640,1576129227
10000,2026-03-08 20:48:16.100,64376386,9977949056,1660539237,5193191,9977933837,1662091860,21656997,9977927720,1662663298,6499,9977922142,1664143817,12023,9977916085,1664721274,6421,9977909351,1664155808,73053878,9977903184,1664064580,16143945,9977897052,1663764985,59962944,9977890817,1663107748,311147,9977884401,1663209560,17699106,9977878359,1664137095,20735756,9977872392,1664442827,4080479981,9977865115,1665119114,18167723,9977859017,1665194804,14633214,9977852786,1664522572,143857,9977846852,831756013,82568,9977843478,830922435,32152392,9977838528,1246532490,22502848,9977833384,1661893566,8884592,9977828081,1661703987,146675,9977821955,1661610536,120523399,9977815766,1660866226,92667284,9977809165,1660671036,169130239,9977802606,1659563852
10500,2026-03-08 20:48:16.600,89009548,10477846391,1744523073,4769948,10477830908,1746053688,49365545,10477824716,1746618277,3062,10477819026,1748156206,9293,10477812950,1748651808,4908,10477806197,1748120730,49332363,10477799921,1748035744,19432452,10477793553,1747685638,49217519,10477787228,1747073240,344461,10477780771,1747204066,18282615,10477774672,1748105248,16728974,10477768593,1748468508,2989549522,10477762609,1748668174,12999072,10477757338,1747711518,9853818,10477751987,1746069740,53524,10477746372,871707418,54036,10477740240,871393593,32200576,10477733738,1308018802,24062487,10477727062,1744345964,11554439,10477720652,1745198651,109345,10477714179,1745596649,105659247,10477707854,1744831424,95804390,10477701183,1744666298,193432944,10477694597,1743517908
11000,2026-03-08 20:48:17.100,71527401,10977384477,1828210980,4752244,10977368656,1829765371,59026447,10977362660,1830601116,5320,10977357032,1832140618,7493,10977350925,1832632273,4595,10977344114,1832091597,70088025,10977337909,1831989046,15853107,10977331347,1831634276,54708202,10977326855,1830539734,430517,10977321614,1829656415,17081235,10977316540,1829557549,16242939,10977311556,1828982496,3430417702,10977304648,1829121004,14284422,10977298142,1829173805,10402592,10977291784,1828524590,268488,10977285655,913627613,145825,10977279542,913334959,34866646,10977273000,1370947061,25172490,10977266350,1828288471,11554565,10977259937,1829200428,93386,10977253459,1829604279,74307842,10977247128,1828853613,60595774,10977240492,1828414625,126340445,10977233867,1827220083
11500,2026-03-08 20:48:17.600,87086076,11476989286,1912147558,4995657,11476973483,1913728277,74710361,11476967280,1914567931,5546,11476961597,1916135822,7421,11476957257,1916146810,4417,11476951680,1914602115,116479686,11476946462,1913515502,16088031,11476940986,1912098995,73989944,11476934897,1910996093,382317,11476928361,1911124852,17615362,11476922318,1912002188,20782448,11476916275,1912469623,3775060480,11476909094,1912851157,16289772,11476902619,1912919206,12644516,11476896305,1912286500,18292,11476890201,955568286,1237,11476884114,955269574,33937227,11476877637,1433883127,23743287,11476870986,1912214073,10350887,11476864702,1913211213,70452,11476858230,1913599462,70499800,11476851890,1912828716,56507337,11476845247,1912389451,144662651,11476838747,1911149150
12000,2026-03-08 20:48:18.100,27955455,11976768104,1995618358,4957374,11976753393,1996195603,40295130,11976748158,1996008472,5248,11976743695,1996620638,8169,11976737856,1996617554,4542,11976731112,1996051417,45787571,11976724855,1995970406,16923453,11976718293,1995453331,41336403,11976711975,1994883927,348903,11976705667,1995034379,17508018,11976699575,1995887417,16148131,11976693497,1996471450,3027484021,11976686215,1996830113,12951842,11976679724,1996895220,9848639,11976673403,1996287442,275329,11976667262,997570295,140871,11976661147,997261810,32340961,11976654901,1496913296,23278335,11976648241,1996181810,10688404,11976641872,1997195333,73002,11976635638,1997574095,61881390,11976629288,1996770468,32582068,11976622642,1996412611,49433527,11976615996,1995108800
12500,2026-03-08 20:48:18.600,69985904,12476520919,2076000275,4966513,12476505461,2077643297,36613899,12476499510,2078473859,2867,12476494404,2080078355,12832,12476488503,2080624863,4228,12476481883,2080044848,45773080,12476476095,2079923807,17092486,12476469703,2079437294,57989281,12476463578,2078835869,367709,12476457249,2078972162,16370899,12476451360,2079822177,14732229,12476445497,2080411456,2924282670,12476438512,2080806780,13206469,12476432166,2080845784,10098491,12476426072,2080271758,150911,12476420089,1039541311,70279,12476414156,1039241955,31933743,12476407860,1559891320,23157647,12476401366,2080152352,10766145,12476395674,2081178529,73608,12476391033,2081089133,66117674,12476386035,2079246632,54603748,12476380651,2077885370,122151184,12476375127,2075562911
13000,2026-03-08 20:48:19.100,21649736,12976337423,2159953558,5162622,12976322262,2161586489,33601956,12976316310,2162451321,5510,12976310767,2164101556,7271,12976305225,2164620384,4898,12976298586,2164087069,72987973,12976292867,2163934874,17857467,12976286692,2163361520,47121991,12976280522,2162800899,439312,12976274461,2162897411,17117851,12976268607,2163790010,12428681,12976262699,2164419574,2754339306,12976255540,2164822990,12156355,12976249301,2164863101,8923970,12976243150,2164258112,252875,12976237397,1081509313,97340,12976232913,1080722824,31274924,12976228222,1621398904,23223257,12976222865,2161580236,11224364,12976217673,2161623812,39087,12976211819,2161508422,30367915,12976205759,2160646422,1577342,12976199311,2160327075,15731930,12976193226,2158995007
13500,2026-03-08 20:48:19.600,125357528,13476250653,2243970475,4258642,13476235339,2245584292,107659057,13476229298,2246380293,3051,13476223773,2248067195,8456,13476218129,2248524507,5365,13476211431,2248027512,40342974,13476205298,2247916864,17767700,13476199087,2247325987,703592,13476193031,2246828423,390847,13476187005,2246886140,17414539,13476181124,2247798270,16700531,13476175145,2248445200,3576165349,13476169506,2248326765,15025881,13476164630,2247386617,11605532,13476159454,2245728789,123793,13476153844,1121472779,71776,13476147879,1121252972,28913916,13476141561,1682898257,21122078,13476135534,2244075760,8821654,13476129382,2245111454,120455,13476123069,2245478872,112912912,13476116835,2244645305,106131734,13476110505,2244348762,235322638,13476104198,2242990046
14000,2026-03-08 20:48:20.100,128558348,13975491879,2327952678,4486532,13975476370,2329559353,97086740,13975470337,2330386790,2852,13975465030,2332098281,8094,13975459093,2332509347,4998,13975452472,2331813772,56159395,13975446416,2331705641,17541688,13975440067,2331078934,18810088,13975435750,2330103567,362178,13975430796,2329354090,17064185,13975425826,2329276244,16251991,13975421136,2328942492,3418801004,13975414327,2328830012,14177569,13975408345,2328893422,11270452,13975402259,2328238283,41004,13975396296,1163227036,54591,13975390549,1162997220,31667095,13975384185,1745615434,23738376,13975377676,2327807746,10014754,13975371375,2328867370,121781,13975365274,2329229116,116880183,13975359103,2328402137,107209931,13975352598,2328069979,240000515,13975346604,2326952518
14500,2026-03-08 20:48:20.600,17294019,14474871034,2411875428,4918907,14474855745,2413570712,19800305,14474850207,2414335613,10047,14474844845,2416074638,20394,14474841164,2415963602,10552,14474836237,2414248293,106854681,14474831533,2413169875,14772897,14474826708,2411534761,136805168,14474833430,2410602078,362416,14474827226,2410840358,14991120,14474821438,2411835844,9702322,14474815672,2412456253,2947157423,14474808639,2412853940,13508199,14474803011,2412903799,10951866,14474797037,2412205752,45976,14474791517,1205181625,4288,14474785714,1204964611,31440491,14474779537,1808542049,23550656,14474773181,2411722508,11020668,14474767141,2412574006,4007,14474761171,2412763047,14444685,14474755709,2411895453,928293,14474749353,2411591124,16787892,14474743005,2410725755
15000,2026-03-08 20:48:21.100,14510853,14974382771,2495331477,4860332,14974368529,2495831688,22177288,14974363423,2495356012,5519,14974358905,2496114364,6851,14974353285,2496064403,5118,14974346950,2495507896,105206591,14974340909,2495674818,15759976,14974334484,2495050908,127439596,14974328316,2494581661,375186,14974321906,2494836882,16338936,14974316070,2495842957,9789471,14974310379,2496465454,2724237623,14974303119,2496871531,12472296,14974296697,2496896111,10678271,14974290771,2496214498,128052,14974284926,1247148205,34501,14974279009,1246933103,32267985,14974272995,1871522784,25330238,14974266593,2495723835,11690347,14974260314,2496579541,1721,14974254369,2496750112,13989558,14974248203,2495897357,700591,14974241759,2495551303,14786390,14974235540,2494717138
15500,2026-03-08 20:48:21.600,126463153,15473532444,2575819331,4397886,15473517063,2577328770,79371279,15473511391,2577881508,2795,15473505820,2579654204,8408,15473499866,2580142965,5147,15473508330,2579328151,14766768,15473502249,2579478550,17559541,15473495850,2578650512,704241,15473489940,2578178720,397865,15473483587,2578603657,17091328,15473477680,2579619405,14225270,15473471997,2580236345,3457775817,15473464852,2580605032,14183921,15473458573,2580726170,11181216,15473452493,2580015676,164422,15473446630,1289091998,86312,15473440765,1288960548,31927684,15473434663,1934292940,22925774,15473428151,2579502393,8831406,15473421973,2580361313,192163,15473417734,2580014862,150724956,15473413290,2578420225,137091258,15473407906,2577059046,262483578,15473402664,2575256273
16000,2026-03-08 20:48:22.100,111919219,15970610801,2659577023,4345244,15970595338,2660966801,101739103,15970589419,2661505864,4749,15970583978,2663341640,13574,15970578029,2663612329,6849,15970571504,2662775024,55669816,15970566488,2662950260,17166437,15970560064,2661931302,14204220,15970553805,2661602672,595101,15970547710,2662090200,16506106,15970541701,2662978287,12508688,15970535631,2663791930,2941703276,15970528298,2665131160,13376973,15970523774,2665774198,11215685,15970519476,2664122781,91124,15970513666,1328826308,28833,15970507609,1328760789,33034376,15970501143,1993979460,24417500,15970494504,2659044883,11319720,15970488330,2659912436,66425,15970481936,2660815539,89299905,15970475679,2660304555,84548669,15970469143,2660006685,200877912,15970462552,2659194078
16500,2026-03-08 20:48:22.600,14499039,16469627439,2743573076,4977205,16469611612,2744937665,682361,16469605484,2745492178,2949,16469600042,2747319217,8152,16469593914,2747558204,4569,16469587119,2746517501,34931420,16469580862,2746708410,15124801,16469574305,2745710555,36622024,16469568018,2745380946,328800,16469563359,2745578311,15651887,16469558419,2745461023,12702686,16469553320,2745280366,2695787068,16469546980,2745620679,11495250,16469540717,2746056578,8947088,16469534385,2745359604,266450,16469528280,1370777986,116461,16469522136,1370751172,32956941,16469515632,2056938093,25088065,16469508921,2743014896,12298236,16469502515,2743873858,49023,16469496061,2744380488,38714748,16469489763,2743910114,8771548,16469483117,2743581165,15463015,16469476889,2742786671
17000,2026-03-08 20:48:23.100,15030950,16968773312,2827289568,5082019,16968757810,2828679910,14844462,16968751605,2829203060,7815,16968745918,2831096373,7712,16968739801,2831465610,4880,16968734683,2829933308,99622128,16968729691,2829094007,12967940,16968724130,2827074573,108177230,16968718786,2825923213,319835,16968712522,2826057692,14193182,16968706418,2826755526,10645891,16968700340,2827585672,2965755722,16968692991,2828859182,14017770,16968686519,2829834459,11842233,16968680191,2829349028,122008,16968674049,1412753959,29451,16968667934,1412743781,34460790,16968661793,2119703111,25392195,16968655191,2826783674,12451398,16968648812,2827621466,1469,16968642366,2828150869,14996047,16968636024,2827889584,710563,16968629367,2827573579,15763697,16968622719,2826767007
17500,2026-03-08 20:48:23.600,47559510,17467083207,2911181238,4467585,17467069501,2912149270,62418724,17467064681,2911492326,9074,17467060216,2912140874,22187,17467055297,2911302689,9869,17467048796,2909569243,105318315,17467042587,2909912865,17552363,17467036046,2909097872,101903821,17467029753,2909133210,410574,17467023307,2909930184,16802200,17467017223,2910660489,13479764,17467011193,2911491974,3232529302,17467003853,2912763264,14441192,17466997371,2913796363,12054218,17466991057,2913064335,114131,17466985222,1454511527,5427,17466979133,1454716503,33291745,17466972654,2182696237,25000732,17466966043,2910766405,12601737,17466959649,2911380865,4079,17466953268,2911852912,17381014,17466946950,2911501726,15175217,17466940332,2911168261,64395311,17466933917,2910599059
