elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
5500,2026-03-09 14:40:46.876,103632160,5491655116,911733050,20774,5491641303,912765389,73624370,5491634739,914157974,953,5491626628,915374316,1065283,5491620191,915671264,15122,5491612759,915838205,106302038,5491606138,915578510,2860034,5491599544,915480724,75494074,5491593276,914996925,49136020,5491587025,915812394,2947600,5491580347,916031294,44735,5491573102,916742195,55975323,5491566572,917331195,893924,5491559917,916326089,1042,5491553353,916749645,648681,5491547031,459171540,551,5491540086,458312564,30536254,5491533236,687339978,27397,5491526370,917208925,1697,5491519752,915602315,845,5491513942,915526154,103345195,5491508225,914362420,73187939,5491501856,911935365,154459146,5491494970,911327123
6000,2026-03-09 14:40:47.376,112530916,5991200671,995707401,21956,5991186911,996778368,78332841,5991180345,998195401,959,5991172236,999414374,901855,5991165900,999702234,14950,5991158476,999830686,110978720,5991151843,999548833,2337423,5991145200,999447850,79052803,5991138937,998773231,48850416,5991132636,999615818,2308302,5991125970,999818583,47419,5991119040,1000509092,54860146,5991112490,1001065481,827492,5991105836,1000086215,688,5991099282,1000535511,691043,5991092733,501173856,539,5991086654,499728391,21667282,5991080514,748790153,33481,5991074814,998653452,878,5991069286,996006231,619,5991062428,996115284,111085293,5991055234,995874271,79544826,5991047703,994449811,169011804,5991039716,994906181
6500,2026-03-09 14:40:47.876,106856915,6490919562,1079675061,22107,6490905893,1080750329,74799595,6490899354,1082181957,1030,6490891242,1083395511,1110050,6490884791,1083694264,22817,6490877377,1083834747,100182259,6490870746,1083575962,3366194,6490864142,1083475827,70429666,6490857882,1082812011,47865407,6490851650,1083615836,3094029,6490844984,1083809825,43098,6490837758,1084512294,54518624,6490832346,1084433534,938085,6490827042,1082492870,1584,6490821551,1081659730,623398,6490815471,540923596,564,6490808867,540309357,28207146,6490801998,810394521,57610,6490795118,1081270042,2050,6490788507,1079561523,781,6490781274,1080144696,106107376,6490774121,1079867752,75224164,6490766625,1078418877,159699605,6490758665,1078922256
7000,2026-03-09 14:40:48.376,112378377,6990679134,1163449129,22445,6990665296,1164524160,79748697,6990658682,1165973523,1000,6990650501,1167155577,435543,6990643947,1167697053,68647,6990636449,1167829733,112517870,6990629748,1167573073,2636361,6990623097,1167493930,77713070,6990617953,1166286388,47595075,6990612789,1166021647,2475164,6990607109,1165227009,46201,6990600824,1164917587,55703898,6990594508,1164947474,831817,6990587776,1164078586,1254,6990581179,1164220348,685001,6990574616,582910554,468,6990567886,582325687,25425773,6990560975,873395143,38770,6990554043,1165302970,1513,6990547323,1163553441,624,6990540018,1164117340,109562244,6990532764,1163875296,78497275,6990525194,1162373665,167601566,6990517156,1162938902
7500,2026-03-09 14:40:48.876,107235403,7490394062,1247452034,21280,7490380152,1248494816,77235318,7490373525,1249717334,964,7490365307,1250906251,794528,7490360138,1250859870,44030,7490354362,1250011935,108338348,7490349074,1248985798,2371980,7490343514,1247910086,75143623,7490337434,1246867936,47410296,7490331076,1247583077,2484941,7490324340,1247763744,49329,7490317041,1248460741,54374893,7490310345,1248913160,808833,7490303598,1248054340,936,7490296968,1248202519,653994,7490290415,624917546,539,7490283385,624344469,25115550,7490276443,936390190,39930,7490269459,1249306940,1452,7490262740,1247540097,714,7490255362,1248101015,108609649,7490248083,1247899357,76633927,7490240458,1246405876,161081752,7490232376,1246956812
8000,2026-03-09 14:40:49.376,108859964,7990134476,1330886877,21672,7990122040,1330906467,75135864,7990116656,1331161193,996,7990109431,1331360747,776731,7990103537,1331454622,20779,7990096116,1331615920,102632268,7990089417,1331551549,3094048,7990082773,1331443597,73825489,7990076523,1330837253,48556644,7990070213,1331566612,3167187,7990063487,1331751615,48547,7990056198,1332455303,63234745,7990049613,1332897512,981080,7990042889,1332037279,1121,7990036291,1332176359,724098,7990029726,666910981,671,7990022722,666339999,26707850,7990015831,999353514,46419,7990008864,1333301748,1632,7990002134,1331510013,665,7989994817,1331859563,109572337,7989987562,1331695788,77549185,7989980000,1330174192,163290278,7989971944,1330757629
8500,2026-03-09 14:40:49.876,103087763,8490052716,1411418576,20857,8490038873,1412460332,74267465,8490032266,1413703886,1014,8490024160,1414920671,714991,8490017607,1415438932,14861,8490010105,1415583287,105645210,8490003421,1415544464,3059092,8489996764,1415419178,73881915,8489990448,1414875839,48454331,8489984143,1415576463,3487506,8489977419,1415794324,44491,8489970125,1416467859,61425025,8489963536,1416864104,1014618,8489956822,1416054687,1600,8489950211,1416149248,688975,8489943651,708904605,695,8489936661,708353886,33730389,8489929884,1062366912,57230,8489922928,1417286821,1955,8489916210,1415478731,827,8489910197,1415249203,103403986,8489904242,1414087974,73732750,8489898306,1411579420,154160748,8489891765,1411176667
9000,2026-03-09 14:40:50.376,109926774,8990040629,1495352271,23184,8990027066,1496393355,80340418,8990020450,1497649718,1025,8990012279,1498941822,484709,8990005721,1499430013,40484,8989998226,1499576336,111127420,8989991533,1499537076,2543882,8989984819,1499386140,79382969,8989978506,1498894531,48664744,8989972135,1499588803,2523958,8989965411,1499802849,45469,8989958122,1500465867,58994054,8989951476,1500837125,876539,8989944753,1500057882,767,8989938147,1500132435,710192,8989931534,750885704,599,8989925629,749821112,26264930,8989919825,1123819961,24940,8989913882,1498763681,618,8989908173,1495973137,613,8989901105,1495832558,104820723,8989894118,1495681032,75231767,8989886551,1494154900,161218751,8989878498,1494677458
9500,2026-03-09 14:40:50.876,106597559,9489511338,1579313840,21748,9489497546,1580389443,75548741,9489491110,1581644550,995,9489482930,1582928051,1081551,9489476364,1583434910,36583,9489468833,1583599788,106016466,9489462092,1583554805,2685583,9489455376,1583416021,76129885,9489449027,1582892461,47345408,9489442660,1583581811,2695659,9489435945,1583798669,43080,9489428656,1584426453,49568189,9489423359,1584322731,816654,9489417770,1582567606,761,9489412183,1581593977,643717,9489405832,790575808,744,9489398819,790094586,24150303,9489391937,1185089139,42927,9489384985,1580755075,1291,9489378267,1579238630,648,9489370910,1579604669,106490052,9489363652,1579402267,75363146,9489356045,1578159949,158669287,9489347985,1578680186
10000,2026-03-09 14:40:51.376,100575109,9985600719,1662520532,20835,9985587189,1663535049,71744961,9985581049,1665299362,1234,9985573426,1666664153,1503854,9985567128,1667166519,29953,9985559814,1667157223,102786638,9985553268,1666320233,2668571,9985546692,1666342270,71228542,9985541688,1664968998,46285275,9985536554,1664890020,2727702,9985531561,1664891711,39167,9985526120,1664531129,40964467,9985520373,1664807171,802472,9985513978,1664085998,2784,9985507500,1663855295,534751,9985501657,831684649,2449,9985495140,831464268,31301395,9985489404,1247170961,71462,9985482760,1663623415,2900,9985476203,1662714974,1092,9985469021,1663069195,99977358,9985461919,1663139507,71304973,9985454436,1661605024,150330009,9985446485,1661869793
10500,2026-03-09 14:40:51.876,107238171,10481363179,1745164800,21701,10481349254,1745935813,76965018,10481342633,1749020875,1311,10481334562,1750335934,1073315,10481329048,1750238406,46160,10481322726,1749536179,101701209,10481317032,1747419860,2618265,10481311503,1746042193,70708891,10481305449,1744319655,45967859,10481299118,1745240610,2629527,10481292385,1746512750,61878,10481285114,1747544322,51276603,10481278478,1748750766,842953,10481271747,1747759200,3612,10481265149,1746799838,635742,10481258595,872935349,683,10481251588,873444514,26231358,10481244663,1309927121,57313,10481237696,1747385529,2094,10481230991,1746408563,1224,10481223639,1746820926,107739183,10481216379,1747055826,75481754,10481208777,1744211317,160534470,10481200716,1744578906
11000,2026-03-09 14:40:52.376,101526611,10980503975,1828352898,20458,10980491374,1828113740,69899092,10980485999,1830463077,989,10980478984,1830748087,1390271,10980473220,1830782258,24142,10980466115,1831126818,98951702,10980459721,1829706376,3093002,10980453530,1829342917,71593310,10980460271,1828076979,47964202,10980454255,1828947126,3117822,10980447591,1830517843,51780,10980440373,1831555369,53355997,10980433803,1832739775,972137,10980427267,1831777312,1469,10980420744,1830733425,620256,10980429745,914875960,659,10980422981,915185888,31347167,10980416448,1372680298,39078,10980409657,1831159541,1193,10980403097,1830140015,593,10980395944,1830812817,103402674,10980388809,1831019126,72776320,10980381327,1827905737,153525957,10980373389,1828313709
11500,2026-03-09 14:40:52.876,99182419,11480230464,1908946305,20228,11480216914,1909686705,71790566,11480210437,1913015251,983,11480202279,1914284506,1328812,11480195716,1914768382,14147,11480188200,1915109861,104431326,11480181500,1913738319,2968611,11480174836,1913344618,73223498,11480168496,1912055813,48715966,11480162182,1912951104,2912344,11480155460,1914491610,41652,11480148434,1915554604,51656725,11480141985,1916753627,918919,11480135392,1915751477,1091,11480129268,1914494071,602400,11480122730,956637234,539,11480115811,957190223,29251158,11480108978,1435684433,32093,11480102188,1915151297,947,11480095981,1914129148,641,11480089902,1914241481,105039993,11480084073,1913472415,72855246,11480077558,1909346867,151491168,11480070522,1908773848
12000,2026-03-09 14:40:53.376,99065812,11978518019,1992683676,20064,11978504168,1993402993,70948223,11978497533,1996753592,1157,11978489347,1997976503,983826,11978482787,1998519894,28452,11978475279,1998888689,102778682,11978468577,1997026870,3175162,11978461874,1996644921,73585844,11978455527,1995550828,48391282,11978449312,1996307780,2997467,11978442584,1998345893,42512,11978435302,1999373355,56689432,11978428664,2000584333,898938,11978421939,1999747780,1037,11978415340,1997931393,636410,11978408724,998083897,551,11978403003,998642313,30830344,11978397314,1497118181,28719,11978391464,1996559878,798,11978385818,1994567267,708,11978378724,1994782086,98759394,11978371514,1995019581,70896389,11978363970,1991900615,149593964,11978355929,1992338791
12500,2026-03-09 14:40:53.876,93333895,12473875458,2075509454,18732,12473861747,2076226040,65981758,12473855112,2080500765,1318,12473846912,2081511013,1631121,12473853680,2082053405,48740,12473846229,2082463714,90181287,12473839497,2079734472,3751322,12473832952,2079336315,64729601,12473826613,2078293760,46915212,12473820294,2079002446,3804750,12473813878,2082069888,40743,12473806606,2083391674,57145427,12473801975,2083970453,996778,12473796817,2082173846,4722,12473791447,2078807951,565502,12473785124,1036984085,1369,12473778403,1038649556,34236999,12473771547,1557868676,122856,12473764594,2078044053,6610,12473757907,2077555716,2478,12473750563,2078197698,94350211,12473743317,2078667911,66016037,12473735724,2074729160,140129980,12473727668,2075167913
13000,2026-03-09 14:40:54.376,96878522,12970190071,2158490494,19366,12970176228,2159222359,69564839,12970169642,2164006347,1210,12970161469,2164896429,1243599,12970154924,2165775021,39589,12970147536,2166172463,96743798,12970140849,2162655360,3665104,12970134148,2162634957,68510256,12970129413,2160695816,47269022,12970124371,2160391908,3442148,12970118750,2163248370,40621,12970112756,2163541228,55721425,12970106396,2164482892,965667,12970099692,2163731514,2040,12970093093,2160816558,649036,12970086485,1078215497,1872,12970079497,1080421149,33825322,12970072539,1620383547,79343,12970065623,2161522572,3168,12970058907,2161243886,1410,12970051600,2161632634,94947419,12970044364,2162328673,67305448,12970036787,2157933022,143742976,12970028751,2158179817
13500,2026-03-09 14:40:54.876,107195542,13466784060,2241327472,21841,13466770365,2241799912,78552583,13466763728,2247722852,1119,13466755552,2248565061,581330,13466750432,2248826263,25746,13466744250,2248558991,107367579,13466738694,2243514045,2727115,13466732987,2242300997,74911811,13466726907,2240292686,47504322,13466720631,2240930293,2933711,13466713906,2245320581,55501,13466706948,2246816797,63505163,13466700462,2248396686,1055673,13466693916,2247655661,2784,13466687425,2243941247,720073,13466681223,1119415418,767,13466674256,1122415683,32845246,13466667296,1683358107,56361,13466660349,2245485504,1601,13466653641,2245170696,695,13466646573,2245623490,107936356,13466639316,2246297665,75164197,13466631742,2240787602,159236662,13466623693,2241080894
14000,2026-03-09 14:40:55.376,112515913,13963408529,2323974334,22713,13963395882,2323192703,78996511,13963390247,2328656881,1193,13963382992,2328468115,368026,13963376678,2329138316,21651,13963369199,2330105101,111165431,13963362478,2325393712,2576987,13963355771,2325178020,79780533,13963349434,2323278920,49289801,13963343050,2323940253,2662510,13963336310,2328960021,48407,13963328995,2330420177,61627861,13963322330,2332301970,928122,13963315596,2331536494,2802,13963308986,2327134266,729154,13963302359,1160699810,863,13963295336,1164148613,23630115,13963288352,1746126946,44846,13963281386,2329267729,1397,13963274645,2328685629,683,13963267310,2329412973,113497844,13963260041,2330068613,80827749,13963252458,2323977638,170182002,13963244387,2324512008
14500,2026-03-09 14:40:55.876,97924929,14459332721,2403445825,20783,14459319057,2403689621,71764840,14459312435,2410400450,1205,14459304578,2411540075,765374,14459298027,2412877590,33060,14459290530,2413799318,104209732,14459283827,2408836007,3290874,14459277109,2408398726,74134895,14459270793,2406476975,47456648,14459264432,2407179613,3320035,14459257705,2412727885,61996,14459250415,2414122025,58924902,14459243767,2416024748,958718,14459237048,2415234690,6497,14459230444,2410010987,651332,14459223831,1201412114,2434,14459216822,1205442050,33606315,14459209853,1808414726,122361,14459202885,2412525834,3788,14459196175,2412387573,1731,14459190025,2412746087,99722130,14459197379,2412412039,70061303,14459190840,2404849534,146355358,14459183823,2404075501
