elapsed_ms,timestamp,dTLB-loads,dTLB-loads_time_enabled,dTLB-loads_time_running,dTLB-load-misses,dTLB-load-misses_time_enabled,dTLB-load-misses_time_running,dTLB-stores,dTLB-stores_time_enabled,dTLB-stores_time_running,dTLB-store-misses,dTLB-store-misses_time_enabled,dTLB-store-misses_time_running,iTLB-loads,iTLB-loads_time_enabled,iTLB-loads_time_running,iTLB-load-misses,iTLB-load-misses_time_enabled,iTLB-load-misses_time_running,L1-dcache-loads,L1-dcache-loads_time_enabled,L1-dcache-loads_time_running,L1-dcache-load-misses,L1-dcache-load-misses_time_enabled,L1-dcache-load-misses_time_running,L1-dcache-stores,L1-dcache-stores_time_enabled,L1-dcache-stores_time_running,L1-icache-load-misses,L1-icache-load-misses_time_enabled,L1-icache-load-misses_time_running,l1d.replacement,l1d.replacement_time_enabled,l1d.replacement_time_running,l1d_pend_miss.fb_full,l1d_pend_miss.fb_full_time_enabled,l1d_pend_miss.fb_full_time_running,l1d_pend_miss.pending,l1d_pend_miss.pending_time_enabled,l1d_pend_miss.pending_time_running,LLC-loads,LLC-loads_time_enabled,LLC-loads_time_running,LLC-load-misses,LLC-load-misses_time_enabled,LLC-load-misses_time_running,LLC-stores,LLC-stores_time_enabled,LLC-stores_time_running,LLC-store-misses,LLC-store-misses_time_enabled,LLC-store-misses_time_running,cache-references,cache-references_time_enabled,cache-references_time_running,cache-misses,cache-misses_time_enabled,cache-misses_time_running,mem-loads,mem-loads_time_enabled,mem-loads_time_running,mem-stores,mem-stores_time_enabled,mem-stores_time_running,mem_inst_retired.all_loads,mem_inst_retired.all_loads_time_enabled,mem_inst_retired.all_loads_time_running,mem_inst_retired.all_stores,mem_inst_retired.all_stores_time_enabled,mem_inst_retired.all_stores_time_running,mem_inst_retired.any,mem_inst_retired.any_time_enabled,mem_inst_retired.any_time_running
5500,2026-03-09 14:39:55.719,33750374,5478218335,912557651,4269,5478209303,913620850,28901706,5478203113,915192009,1769,5478197314,916212788,11587,5478192815,915757951,892,5478187186,914948313,32870429,5478181556,913126614,49579059,5478176660,912940991,30866551,5478170692,911559757,395623,5478164432,911638829,50977383,5478157242,912439405,123537407,5478149624,912124756,7774239571,5478143404,912286101,29389060,5478136856,911806956,28805652,5478130411,911787470,36565075,5478123773,456093429,30520479,5478117342,456321979,71570373,5478110830,685166482,69003238,5478104329,913507555,33075341,5478097487,913804472,24086941,5478090792,913759910,33645953,5478084267,912840015,30940941,5478077425,912159062,64405256,5478071024,911471005
6000,2026-03-09 14:39:56.219,30793920,5976028536,995467765,2148,5976020714,995814696,29929314,5976015839,996378213,1367,5976010999,996425381,17273,5976004717,996038672,762,5975997633,995723488,30883744,5975991027,994877802,49561224,5975984913,995689392,32256109,5975978643,995002262,371499,5975972501,995617034,50558348,5975965240,996449466,107624553,5975957609,996092630,8824748671,5975951389,996273998,34198920,5975944650,995752427,33513388,5975938171,995702107,29182891,5975931662,498052127,28101146,5975925633,498325087,73585453,5975919119,747868292,71729212,5975912218,997213166,30775843,5975905282,997571744,31372011,5975898585,996977692,30320336,5975892001,996058374,30889114,5975885054,995395085,61748488,5975878592,994651992
6500,2026-03-09 14:39:56.719,29910159,6473055436,1075286066,4948,6473046503,1076583258,29070327,6473040444,1078184854,1835,6473034535,1079078131,11914,6473027984,1079503580,1073,6473021247,1079156014,31661553,6473014583,1078546146,52502577,6473008601,1079519447,33380057,6473002406,1078840725,358908,6472996486,1079462926,51962674,6472989346,1080303761,119305931,6472982160,1079890298,8192990449,6472976070,1080089069,31022996,6472969533,1079600584,30512718,6472963451,1079059109,29559883,6472956933,539320538,26818791,6472950525,540065350,71309660,6472943993,810616876,69177036,6472937100,1080987226,32473645,6472930318,1081256084,29655578,6472925833,1079871624,31822572,6472920562,1077955590,31404290,6472915063,1075988109,61337459,6472909702,1074556381
7000,2026-03-09 14:39:57.219,29478426,6970270105,1159218272,4402,6970261311,1160480222,33536222,6970255153,1162094659,1342,6970249358,1162775748,10008,6970242760,1163069018,1007,6970235721,1162483186,35397961,6970229167,1161903497,51088548,6970223168,1163096578,30488886,6970217000,1162268171,381223,6970210956,1163195074,51049160,6970203805,1163741565,104437267,6970196250,1163074744,9415033631,6970190130,1163423723,33695238,6970183488,1162652101,31781260,6970177096,1162140577,33783392,6970170581,580990998,31331305,6970165880,581467357,69982786,6970160709,871995235,67171615,6970155045,1162077764,29682122,6970149215,1161336382,29741346,6970142753,1159970705,29173124,6970136280,1159050148,35073650,6970129444,1158319707,63963802,6970123127,1157945622
7500,2026-03-09 14:39:57.719,34165858,7466992436,1242351327,5391,7466983623,1243626002,31555801,7466977415,1245571640,2258,7466971507,1246279373,10846,7466964823,1246788704,820,7466958189,1246177804,32674002,7466951542,1245606683,50768064,7466945480,1246432947,30284573,7466939324,1245657351,395398,7466933086,1246589719,50510951,7466925873,1247088099,119808971,7466918258,1246754081,7967575329,7466914588,1246522797,30631122,7466910520,1244518942,30688104,7466905696,1243065003,30109336,7466899338,620447050,29610647,7466892941,621690608,71079903,7466886463,933120564,68936794,7466879648,1244196730,31902331,7466872816,1244507291,24410661,7466866154,1243612494,36761160,7466859679,1242786643,27988267,7466852846,1241469554,64521799,7466846457,1241322009
8000,2026-03-09 14:39:58.219,33488918,7965569573,1326140326,2430,7965560649,1327588435,30481580,7965554417,1329245420,3024,7965548843,1329999502,13704,7965542123,1330472861,940,7965534986,1329906109,32299834,7965528342,1329543257,49897249,7965522218,1330152222,32554482,7965518868,1328810595,420669,7965514864,1328425444,48402001,7965509649,1328007017,119564397,7965503829,1326858759,8536622363,7965498016,1326728004,33419831,7965491428,1326042682,32784012,7965485156,1325537702,28361089,7965478685,662388091,29712558,7965472431,663686538,75815272,7965466127,996103308,74586478,7965459374,1327942043,26289291,7965452625,1328293055,37626707,7965446012,1327362870,27463187,7965439637,1326360635,31574434,7965433118,1325294946,63218921,7965427015,1325080199
8500,2026-03-09 14:39:58.719,34743934,8465408781,1410147671,1289,8465399895,1411585127,29967185,8465393744,1413231189,2544,8465387958,1413947231,11370,8465383368,1413864521,989,8465377935,1412305973,34525419,8465372419,1410950178,49624440,8465367307,1410586793,27399752,8465361327,1409349542,316264,8465355172,1409961565,49488137,8465348060,1410547870,132361259,8465340503,1410366483,7509449134,8465334222,1410664367,30643635,8465327637,1410004048,30989256,8465321514,1409483062,33640292,8465314945,704364197,37626284,8465308525,705664949,75933557,8465302005,1059069364,72744989,8465295174,1411891457,29600649,8465288303,1412273087,28587310,8465281597,1411332803,33678773,8465275169,1410340834,32515532,8465268259,1409299222,66337918,8465261845,1409061404
9000,2026-03-09 14:39:59.219,33862822,8963090822,1493061627,1788,8963082953,1493265011,33762013,8963077693,1494186292,1409,8963072968,1494165538,11003,8963082789,1493951294,840,8963075722,1493591793,32911323,8963069032,1493212579,53238893,8963062877,1493812836,35676321,8963056547,1493272332,366689,8963050297,1493916292,53619687,8963043041,1494293250,118772236,8963035399,1494132434,9455106531,8963029339,1494159360,35484359,8963022890,1493502219,34530315,8963016384,1493197649,26162147,8963010125,746338188,24735274,8963003612,747659846,73185820,8962997014,1121832803,71020878,8962990117,1495408695,34939447,8962983182,1495556143,28147229,8962976426,1494608341,35220000,8962969849,1493847379,30389213,8962962865,1492779228,65813125,8962956367,1492528575
9500,2026-03-09 14:39:59.719,33364701,9460619078,1573205451,3221,9460610069,1574233478,28564170,9460603822,1576004202,1955,9460598247,1577240155,13835,9460591603,1577518679,1073,9460584453,1577125867,32064713,9460577800,1576906384,50246027,9460571751,1577513797,30864370,9460565477,1576982002,362640,9460559539,1577642597,50476171,9460552315,1578041238,121522786,9460544653,1577877411,8272467616,9460538393,1577887056,30778962,9460531675,1577241211,29621226,9460525185,1576960800,30960696,9460518651,788331935,31269590,9460512159,789609725,72612801,9460505616,1184809452,70610534,9460498784,1579088525,29374496,9460491865,1579038064,31460354,9460487622,1577277683,30901635,9460482983,1575442503,31009413,9460477565,1573630558,62042310,9460472710,1572323242
10000,2026-03-09 14:40:00.219,32503801,9958573150,1656857604,2456,9958564276,1658181567,30870549,9958558140,1659502376,2152,9958552384,1660731693,14370,9958545783,1661091526,941,9958538647,1660431444,29497240,9958545172,1660673560,51326402,9958539006,1661276601,35633896,9958532974,1660693454,367122,9958526763,1661594746,50401400,9958519584,1662007209,114563618,9958511952,1661864335,8461182623,9958505708,1661633904,29488160,9958498999,1660992795,28721491,9958492701,1660711224,25917301,9958486408,830043260,21528999,9958482239,830609318,65851140,9958477589,1245816944,64244301,9958472099,1660098981,32577867,9958466504,1659366703,27526789,9958460417,1657571238,31010165,9958454012,1656443647,30310717,9958447209,1655601473,62594525,9958441121,1655257868
10500,2026-03-09 14:40:00.719,33548002,10453784305,1740676461,10970,10453775258,1741848782,30866452,10453769139,1743510138,4146,10453763569,1744734865,16842,10453756811,1744763654,2865,10453749651,1743670115,33056876,10453742947,1743646716,50633294,10453736862,1744272859,30801761,10453731911,1743254570,519142,10453727006,1743462336,49954222,10453720860,1742876996,114374427,10453714259,1741663140,8271517170,10453708144,1741188213,31757426,10453701640,1741493452,29971617,10453695190,1740766172,34718864,10453688617,869492314,35454340,10453682148,870984980,74682517,10453675560,1308254116,71052045,10453668654,1743525216,33309561,10453661709,1743859420,25475585,10453654945,1742563481,35455337,10453648355,1740403102,32152950,10453641389,1739456358,65803378,10453634911,1739061145
11000,2026-03-09 14:40:01.219,34158929,10939473240,1820332243,22293,10939464349,1821501136,29687320,10939458097,1823230190,14328,10939452227,1823973433,27309,10939445529,1825015966,6207,10939438392,1823831544,32550978,10939432077,1823668134,46775491,10939425906,1824224998,32802764,10939419685,1822646873,1389567,10939413632,1823057836,47530579,10939406382,1823365978,100567921,10939398872,1822519119,8465083849,10939392539,1823580579,29049531,10939385959,1824822552,26779007,10939379475,1824096801,33940001,10939372962,911251995,29622842,10939366509,913866823,70632201,10939362043,1371497546,65928268,10939357878,1826139723,27859020,10939352413,1825922609,29582232,10939347508,1822431314,32373446,10939341417,1819598982,30769750,10939334859,1818979776,63441791,10939328720,1818478399
11500,2026-03-09 14:40:01.719,31794024,11437580854,1903813646,12203,11437572091,1905474858,31850835,11437566107,1907220663,13610,11437560452,1907558220,55462,11437553984,1908565625,15820,11437546993,1907158768,29868577,11437540457,1906950500,48742010,11437534466,1907947036,32657785,11437528414,1906378292,385351,11437522323,1906809275,49550176,11437515228,1907148885,88935750,11437507755,1906100813,8919036218,11437501598,1907136155,32280789,11437512912,1908053299,30307368,11437508187,1906356993,28215940,11437502092,951242135,26481169,11437495829,953826891,70000864,11437489690,1432007648,68664761,11437483002,1907435500,31368391,11437476241,1908266310,32379202,11437469652,1905780876,31633646,11437463350,1902909801,34052531,11437456516,1902487659,65899320,11437450279,1901935675
12000,2026-03-09 14:40:02.219,33720201,11935431530,1987576907,17135,11935422770,1989237356,29259859,11935416540,1991023467,18652,11935410773,1991324192,84605,11935404188,1992346116,20814,11935397111,1990908320,30929342,11935390499,1990708767,47818423,11935384392,1991468076,31939114,11935378159,1989648337,424169,11935373918,1989598529,47311297,11935368477,1989112481,90417479,11935362341,1987331901,7686270097,11935357697,1987344963,29634619,11935351645,1988061614,28474901,11935345137,1987182551,28915767,11935338640,993009516,27398202,11935332187,995788280,71555144,11935325587,1494722913,68783710,11935318698,1991149007,30635675,11935311800,1992015523,26318953,11935305072,1989543013,32701847,11935298541,1986923354,30360560,11935291561,1986252940,62829503,11935285076,1985693598
12500,2026-03-09 14:40:02.719,29745836,12432797548,2071836816,3130,12432793190,2072954986,32298267,12432789848,2074079605,4419,12432786494,2073240804,11115,12432781789,2072680360,1410,12432775843,2070769936,33043351,12432770868,2070583455,49370039,12432766303,2071472984,30871318,12432761759,2069274519,435747,12432757361,2069514524,50572889,12432752052,2072571315,107155017,12432745866,2071747045,9285932122,12432741497,2073114181,32232925,12432736780,2074531511,28222002,12432732252,2071116247,40259038,12432727361,1034984416,32454491,12432722770,1037581863,72372156,12432718027,1557512551,69588741,12432712874,2074890971,28923524,12432707372,2075449918,28251688,12432702499,2073167612,30543613,12432697829,2070540554,30808303,12432692226,2069548255,61057380,12432687724,2069339213
13000,2026-03-09 14:40:03.219,32621422,12929716775,2151420972,6389,12929709514,2153100455,31545765,12929704408,2155146384,4643,12929700007,2155238855,11883,12929694863,2157529928,1745,12929689519,2156100581,31339313,12929684165,2155989939,53515243,12929679264,2157196795,33814514,12929674252,2152953777,385543,12929669544,2152855048,51999958,12929663501,2155825450,114561024,12929657567,2154924067,9068109026,12929652410,2156567219,33212363,12929647251,2157934194,31718638,12929642233,2154598458,30266264,12929636956,1076725274,24057860,12929632130,1079323654,70825612,12929627048,1620223897,69348638,12929621287,2158597632,33401397,12929617317,2158593678,27576218,12929612814,2155247561,33525617,12929608201,2151606090,30531744,12929603391,2149599670,62734566,12929597937,2148931343
13500,2026-03-09 14:40:03.719,31696285,13426464271,2235151084,7449,13426455192,2236828039,34553924,13426448926,2238889561,1924,13426443002,2239209567,9368,13426436323,2241522587,899,13426429173,2240059318,30720835,13426422465,2239406517,50286735,13426416286,2240591176,32126667,13426409988,2236352719,404290,13426403676,2236245686,51603081,13426409577,2239761368,103069101,13426401917,2238596334,9099303410,13426395593,2239999683,32660942,13426388853,2241428200,31071118,13426382350,2237861834,27275804,13426377376,1117929675,26092379,13426372124,1119273965,70308671,13426366617,1679935269,68092677,13426360851,2238263606,29877990,13426354200,2237557616,32656016,13426347433,2235678951,30512915,13426340814,2233279287,33552700,13426333882,2232300689,64564456,13426327365,2232671998
14000,2026-03-09 14:40:04.219,32569388,13922475718,2318627331,7398,13922466663,2320305337,32580733,13922460371,2322606788,1582,13922454647,2322437993,8409,13922448204,2324498100,874,13922441048,2323308238,35463809,13922434358,2322606177,54120967,13922428483,2324287551,29718457,13922422193,2319826913,460982,13922415935,2319425372,53856916,13922408681,2322730162,120261433,13922402382,2321002941,8616958390,13922397205,2321896756,32801095,13922391459,2322601769,32577180,13922386223,2318002705,34582010,13922379875,1157680035,40556769,13922373406,1160078403,79568841,13922367134,1741744106,75858618,13922360257,2321032782,33015368,13922353308,2321234997,28682726,13922346512,2319344414,36856556,13922339897,2316704939,36317735,13922332901,2315499622,69972995,13922326412,2315894272
14500,2026-03-09 14:40:04.719,33968319,14418516811,2402116844,2105,14418507751,2403931465,32916471,14418501469,2405776811,1348,14418495574,2405595115,10725,14418488850,2407677998,880,14418481705,2406587037,32424917,14418475017,2406334631,52978550,14418471192,2407189875,33773405,14418467016,2401730957,401107,14418462267,2400226521,51383338,14418456557,2402294679,111373519,14418449102,2400902724,8813201434,14418442808,2402525560,33332980,14418436179,2404345828,33927900,14418429674,2400985376,28478715,14418423049,1199438557,30742824,14418416654,1201845181,77837636,14418410023,1804463967,74901064,14418403124,2404447064,33264497,14418396212,2404780780,33612818,14418389460,2402434145,34630825,14418382811,2399616768,33457366,14418375891,2398678732,67919408,14418369449,2399145653
